path_filename,base_filename,package
qrowname.hlp,qrowname.hlp,qrowname
qcolname.ado,qcolname.ado,qrowname
qcolname.hlp,qcolname.hlp,qrowname
qrprocess.ado,qrprocess.ado,qrprocess
qrprocess.sthlp,qrprocess.sthlp,qrprocess
qrprocess_p.ado,qrprocess_p.ado,qrprocess
qrprocess_postestimation.sthlp,qrprocess_postestimation.sthlp,qrprocess
../p/plotprocess.ado,plotprocess.ado,qrprocess
../p/plotprocess.sthlp,plotprocess.sthlp,qrprocess
qsim.ado,qsim.ado,qsim
qsim.hlp,qsim.hlp,qsim
../l/levels.ado,levels.ado,qsim
../l/levels.hlp,levels.hlp,qsim
../l/levels7.ado,levels7.ado,qsim
../l/levels7.hlp,levels7.hlp,qsim
qsub.ado,qsub.ado,qsub
qsub.sthlp,qsub.sthlp,qsub
qsub.stpr,qsub.stpr,qsub
qsub_examples.do,qsub_examples.do,qsub
../m/mydofile.do,mydofile.do,qsub
../m/mymifile.do,mymifile.do,qsub
../m/mybootfile.do,mybootfile.do,qsub
../m/mysimfile.do,mysimfile.do,qsub
quadas.ado,quadas.ado,quadas
quadas.sthlp,quadas.sthlp,quadas
quadas.dta,quadas.dta,quadas
Quadas1.pdf,Quadas1.pdf,quadas
Quadas2.pdf,Quadas2.pdf,quadas
QuadasHelp.pdf,QuadasHelp.pdf,quadas
quaidsce.sthlp,quaidsce.sthlp,quaidsce
quaidsce_postestimation.sthlp,quaidsce_postestimation.sthlp,quaidsce
quaidsce.ado,quaidsce.ado,quaidsce
quaidsce_estat.ado,quaidsce_estat.ado,quaidsce
quaidsce_p.ado,quaidsce_p.ado,quaidsce
../l/lquaidsce.mlib,lquaidsce.mlib,quaidsce
../n/nlsur__quaidsce.ado,nlsur__quaidsce.ado,quaidsce
../u/utils__quaidsce.mata,utils__quaidsce.mata,quaidsce
qualtricsload.ado,qualtricsload.ado,qualtricsload
qualtricsload.sthlp,qualtricsload.sthlp,qualtricsload
qualtricsload_copyright.sthlp,qualtricsload_copyright.sthlp,qualtricsload
../h/httpclient-4.5.5.jar,httpclient-4.5.5.jar,qualtricsload
../h/httpcore-4.4.9.jar,httpcore-4.4.9.jar,qualtricsload
../j/jackson-annotations-2.6.0.jar,jackson-annotations-2.6.0.jar,qualtricsload
../j/jackson-core-2.6.7.jar,jackson-core-2.6.7.jar,qualtricsload
../j/jackson-databind-2.6.7.2.jar,jackson-databind-2.6.7.2.jar,qualtricsload
../s/stataQualtrics-0.1.0.jar,stataQualtrics-0.1.0.jar,qualtricsload
quandl.ado,quandl.ado,quandl
quandl.hlp,quandl.hlp,quandl
quantil2.ado,quantil2.ado,quantil2
../_/_gpp.ado,_gpp.ado,quantil2
quantil2.hlp,quantil2.hlp,quantil2
quantiles.ado,quantiles.ado,quantiles
quantiles.hlp,quantiles.hlp,quantiles
quickicc.ado,quickicc.ado,quickicc
quickicc.sthlp,quickicc.sthlp,quickicc
../i/iccexample.dta,iccexample.dta,quickicc
quine.ado,quine.ado,quine
quine.sthlp,quine.sthlp,quine
qv.ado,qv.ado,qv
qvgraph.ado,qvgraph.ado,qv
../g/glm_exp.ado,glm_exp.ado,qv
qv.sthlp,qv.sthlp,qv
qvgraph.sthlp,qvgraph.sthlp,qv
qv_example.ado,qv_example.ado,qv
qweibull.ado,qweibull.ado,qweibull
qweibull.hlp,qweibull.hlp,qweibull
qweibull4.ado,qweibull4.ado,qweibull
qweibull4.hlp,qweibull4.hlp,qweibull
r2_mz.ado,r2_mz.ado,r2_mz
r2_mz_var_u.mata,r2_mz_var_u.mata,r2_mz
r2_mz_var_u.mo,r2_mz_var_u.mo,r2_mz
r2_mz.sthlp,r2_mz.sthlp,r2_mz
r2_nakagawa.ado,r2_nakagawa.ado,r2_nakagawa
r2_nakagawa.sthlp,r2_nakagawa.sthlp,r2_nakagawa
r2c.ado,r2c.ado,r2c
r2c.sthlp,r2c.sthlp,r2c
r2nlsur.ado,r2nlsur.ado,r2nlsur
../_/_gvarprod.ado,_gvarprod.ado,r2nlsur
r2nlsur.sthlp,r2nlsur.sthlp,r2nlsur
r2nlsur.dlg,r2nlsur.dlg,r2nlsur
r2nlsur.dta,r2nlsur.dta,r2nlsur
r2o.ado,r2o.ado,r2o
r2o.hlp,r2o.hlp,r2o
r2reg3.ado,r2reg3.ado,r2reg3
../_/_gvarprod.ado,_gvarprod.ado,r2reg3
r2reg3.sthlp,r2reg3.sthlp,r2reg3
r2reg3.dlg,r2reg3.dlg,r2reg3
r2reg3.dta,r2reg3.dta,r2reg3
r2sem.ado,r2sem.ado,r2sem
r2sem.sthlp,r2sem.sthlp,r2sem
r2sem.dlg,r2sem.dlg,r2sem
../_/_gvarprod.ado,_gvarprod.ado,r2sem
r2sem.dta,r2sem.dta,r2sem
r2var.ado,r2var.ado,r2var
../_/_gvarprod.ado,_gvarprod.ado,r2var
r2var.sthlp,r2var.sthlp,r2var
r2var.dlg,r2var.dlg,r2var
r2var.dta,r2var.dta,r2var
r_ml_stata_cv.ado,r_ml_stata_cv.ado,r_ml_stata_cv
r_ml_stata_default.ado,r_ml_stata_default.ado,r_ml_stata_cv
../g/get_train_test.ado,get_train_test.ado,r_ml_stata_cv
../p/pylearn.ado,pylearn.ado,r_ml_stata_cv
r_ml_stata_cv.sthlp,r_ml_stata_cv.sthlp,r_ml_stata_cv
../g/get_train_test.sthlp,get_train_test.sthlp,r_ml_stata_cv
r_boost.py,r_boost.py,r_ml_stata_cv
r_elasticnet.py,r_elasticnet.py,r_ml_stata_cv
r_nearestneighbor.py,r_nearestneighbor.py,r_ml_stata_cv
r_neuralnet.py,r_neuralnet.py,r_ml_stata_cv
r_randomforest.py,r_randomforest.py,r_ml_stata_cv
r_svm.py,r_svm.py,r_ml_stata_cv
r_tree.py,r_tree.py,r_ml_stata_cv
../e/example_r_ml_stata.do,example_r_ml_stata.do,r_ml_stata_cv
r_ml_stata_data_example.dta,r_ml_stata_data_example.dta,r_ml_stata_cv
r_to_d.ado,r_to_d.ado,r_to_d
r_to_d.sthlp,r_to_d.sthlp,r_to_d
radar.ado,radar.ado,radar
radar.sthlp,radar.sthlp,radar
radf.ado,radf.ado,radf
radf0.ado,radf0.ado,radf
radf.sthlp,radf.sthlp,radf
radiusmatch.ado,radiusmatch.ado,radiusmatch
radiusmatch.sthlp,radiusmatch.sthlp,radiusmatch
raewma.ado,raewma.ado,raewma
raewma.sthlp,raewma.sthlp,raewma
ralloc.ado,ralloc.ado,ralloc
ralloc.sthlp,ralloc.sthlp,ralloc
ralloc_678.ado,ralloc_678.ado,ralloc
ralloc_678.hlp,ralloc_678.hlp,ralloc
raltest6.dta,raltest6.dta,ralloc
raltest6_lab.dta,raltest6_lab.dta,ralloc
raltest12_lab.dta,raltest12_lab.dta,ralloc
ralpha.ado,ralpha.ado,ralpha
ralpha.hlp,ralpha.hlp,ralpha
randcmd.ado,randcmd.ado,randcmd
randcmd.sthlp,randcmd.sthlp,randcmd
randcmdci.sthlp,randcmdci.sthlp,randcmdci
randcmdci.ado,randcmdci.ado,randcmdci
randcoef.ado,randcoef.ado,randcoef
randcoef.sthlp,randcoef.sthlp,randcoef
randinf.ado,randinf.ado,randinf
randinf.sthlp,randinf.sthlp,randinf
randomid.ado,randomid.ado,randomid
randomid.sthlp,randomid.sthlp,randomid
randomize.ado,randomize.ado,randomize
randomize.sthlp,randomize.sthlp,randomize
../b/block_and_cluster_ra.ado,block_and_cluster_ra.ado,randomizr
../b/block_and_cluster_ra.sthlp,block_and_cluster_ra.sthlp,randomizr
../b/block_ra.ado,block_ra.ado,randomizr
../b/block_ra.sthlp,block_ra.sthlp,randomizr
../c/cluster_ra.ado,cluster_ra.ado,randomizr
../c/cluster_ra.sthlp,cluster_ra.sthlp,randomizr
../c/complete_ra.ado,complete_ra.ado,randomizr
../c/complete_ra.sthlp,complete_ra.sthlp,randomizr
../s/simple_ra.ado,simple_ra.ado,randomizr
../s/simple_ra.sthlp,simple_ra.sthlp,randomizr
randomizr.do,randomizr.do,randomizr
randomizr.html,randomizr.html,randomizr
../h/HairEyeColor.dta,HairEyeColor.dta,randomizr
randomselect.ado,randomselect.ado,randomselect
randomselect.sthlp,randomselect.sthlp,randomselect
randomtag.ado,randomtag.ado,randomtag
randomtag.hlp,randomtag.hlp,randomtag
randtreat.ado,randtreat.ado,randtreat
randtreat.sthlp,randtreat.sthlp,randtreat
randtreatseq.ado,randtreatseq.ado,randtreatseq
randtreatseq.sthlp,randtreatseq.sthlp,randtreatseq
rangejoin.ado,rangejoin.ado,rangejoin
rangejoin_run.ado,rangejoin_run.ado,rangejoin
rangejoin.sthlp,rangejoin.sthlp,rangejoin
rangerun.ado,rangerun.ado,rangerun
rangerun_run.ado,rangerun_run.ado,rangerun
rangerun.sthlp,rangerun.sthlp,rangerun
rangestat.ado,rangestat.ado,rangestat
rangestat_run.ado,rangestat_run.ado,rangestat
rangestat.sthlp,rangestat.sthlp,rangestat
rankseg.ado,rankseg.ado,rankseg
rankseg.sthlp,rankseg.sthlp,rankseg
ranktest.ado,ranktest.ado,ranktest
ranktest9.ado,ranktest9.ado,ranktest
ranktest11.ado,ranktest11.ado,ranktest
ranktest.sthlp,ranktest.sthlp,ranktest
ranktest11.sthlp,ranktest11.sthlp,ranktest
../l/livreg2.mlib,livreg2.mlib,ranktest
../c/cs_ranktest_2.0.03.do,cs_ranktest_2.0.03.do,ranktest
ranova.ado,ranova.ado,ranova
ranova.hlp,ranova.hlp,ranova
ranvar.ado,ranvar.ado,ranvar
ranvar.hlp,ranvar.hlp,ranvar
ranvar2.ado,ranvar2.ado,ranvar
ranvar2.hlp,ranvar2.hlp,ranvar
ras.sthlp,ras.sthlp,ras
ras.ado,ras.ado,ras
raschcvt.ado,raschcvt.ado,raschcvt
raschcvt.hlp,raschcvt.hlp,raschcvt
raschfit.ado,raschfit.ado,raschfit
raschfit.hlp,raschfit.hlp,raschfit
raschify.ado,raschify.ado,raschify
raschify.sthlp,raschify.sthlp,raschify
raschpower.ado,raschpower.ado,raschpower
../p/pcm.ado,pcm.ado,raschpower
raschpower.sthlp,raschpower.sthlp,raschpower
raschtest.ado,raschtest.ado,raschtest
raschtest.hlp,raschtest.hlp,raschtest
raschtestv7.ado,raschtestv7.ado,raschtest
raschtestv7.hlp,raschtestv7.hlp,raschtest
../g/gammasym.ado,gammasym.ado,raschtest
../g/gammasym.hlp,gammasym.hlp,raschtest
../g/geekel2d.ado,geekel2d.ado,raschtest
../g/geekel2d.hlp,geekel2d.hlp,raschtest
../e/elapse.ado,elapse.ado,raschtest
../e/elapse.hlp,elapse.hlp,raschtest
../g/gausshermite.ado,gausshermite.ado,raschtest
../g/gausshermite.hlp,gausshermite.hlp,raschtest
../g/genscore.ado,genscore.ado,raschtest
../g/genscore.hlp,genscore.hlp,raschtest
raschtestv7.ado,raschtestv7.ado,raschtestv7
raschtestv7.hlp,raschtestv7.hlp,raschtestv7
../g/gammasym.ado,gammasym.ado,raschtestv7
../g/gammasym.hlp,gammasym.hlp,raschtestv7
../g/geekel2d.ado,geekel2d.ado,raschtestv7
../g/geekel2d.hlp,geekel2d.hlp,raschtestv7
../e/elapse.ado,elapse.ado,raschtestv7
../e/elapse.hlp,elapse.hlp,raschtestv7
../g/genscore.ado,genscore.ado,raschtestv7
../g/genscore.hlp,genscore.hlp,raschtestv7
../g/gausshermite.ado,gausshermite.ado,raschtestv7
../g/gausshermite.hlp,gausshermite.hlp,raschtestv7
rasprt.ado,rasprt.ado,rasprt
rasprt.sthlp,rasprt.sthlp,rasprt
rassign.ado,rassign.ado,rassign
rassign.sthlp,rassign.sthlp,rassign
ratio_plot.ado,ratio_plot.ado,ratio_plot
ratio_plot.sthlp,ratio_plot.sthlp,ratio_plot
rbiprobit.ado,rbiprobit.ado,rbiprobit
rbiprobit_lf1.ado,rbiprobit_lf1.ado,rbiprobit
rbiprobit_margdec.ado,rbiprobit_margdec.ado,rbiprobit
rbiprobit_p.ado,rbiprobit_p.ado,rbiprobit
rbiprobit_tmeffects.ado,rbiprobit_tmeffects.ado,rbiprobit
rbiprobit.sthlp,rbiprobit.sthlp,rbiprobit
rbiprobit_margdec.sthlp,rbiprobit_margdec.sthlp,rbiprobit
rbiprobit_postestimation.sthlp,rbiprobit_postestimation.sthlp,rbiprobit
rbiprobit_tmeffects.sthlp,rbiprobit_tmeffects.sthlp,rbiprobit
rbounds.ado,rbounds.ado,rbounds
rbounds.hlp,rbounds.hlp,rbounds
rbtest.dta,rbtest.dta,rbounds
rc2.ado,rc2.ado,rc2
rc2.hlp,rc2.hlp,rc2
rc_spline.ado,rc_spline.ado,rc_spline
rc_spline.hlp,rc_spline.hlp,rc_spline
rc_spline_test.do,rc_spline_test.do,rc_spline
rca.ado,rca.ado,rca
rca.hlp,rca.hlp,rca
rcd.ado,rcd.ado,rcd
rcd.hlp,rcd.hlp,rcd
rcentile.ado,rcentile.ado,rcentile
rcentile.sthlp,rcentile.sthlp,rcentile
rcl.ado,rcl.ado,rcl
rcl.sthlp,rcl.sthlp,rcl
../n/nwspgr.ado,nwspgr.ado,rcl
../l/lrcl.mlib,lrcl.mlib,rcl
../l/lnwspgr.mlib,lnwspgr.mlib,rcl
rcl_functions_blp_eq.do,rcl_functions_blp_eq.do,rcl
rcl_functions_elasticities.do,rcl_functions_elasticities.do,rcl
rcl_functions_equilibrium.do,rcl_functions_equilibrium.do,rcl
rcl_functions_marginal_costs.do,rcl_functions_marginal_costs.do,rcl
rcl_functions_merger_simulation.do,rcl_functions_merger_simulation.do,rcl
rcl_functions_nlogit_eq.do,rcl_functions_nlogit_eq.do,rcl
rcl_functions_shares.do,rcl_functions_shares.do,rcl
rcl_functions_ssnip.do,rcl_functions_ssnip.do,rcl
rcl_mlib_generation.do,rcl_mlib_generation.do,rcl
rcl_functions.do,rcl_functions.do,rcl
rcl_test_data_generation.do,rcl_test_data_generation.do,rcl
rcl_test_data.dta,rcl_test_data.dta,rcl
rcm.ado,rcm.ado,rcm
rcm.sthlp,rcm.sthlp,rcm
../g/growth.dta,growth.dta,rcm
repgermany.dta,repgermany.dta,rcm
rcm_example1.do,rcm_example1.do,rcm
rcm_example2.do,rcm_example2.do,rcm
rcolp2mat.ado,rcolp2mat.ado,rcolp2mat
rcolp2mat.sthlp,rcolp2mat.sthlp,rcolp2mat
rcsgen.ado,rcsgen.ado,rcsgen
rcsgen.sthlp,rcsgen.sthlp,rcsgen
rcsgen_example.ado,rcsgen_example.ado,rcsgen
rcspline.ado,rcspline.ado,rcspline
rcspline.sthlp,rcspline.sthlp,rcspline
rct_minim.ado,rct_minim.ado,rct_minim
rct_minim.sthlp,rct_minim.sthlp,rct_minim
../p/pocock_simon_v3_rand.dta,pocock_simon_v3_rand.dta,rct_minim
../p/pocock_simon_v3_factbal.dta,pocock_simon_v3_factbal.dta,rct_minim
rctable.ado,rctable.ado,rctable
rctable.sthlp,rctable.sthlp,rctable
rctmiss.ado,rctmiss.ado,rctmiss
rctmiss.do,rctmiss.do,rctmiss
rctmiss_smlik.ado,rctmiss_smlik.ado,rctmiss
rctmiss.sthlp,rctmiss.sthlp,rctmiss
../u/UK500.dta,UK500.dta,rctmiss
../s/smoke.dta,smoke.dta,rctmiss
rd.ado,rd.ado,rd
rd.hlp,rd.hlp,rd
rd_obs.ado,rd_obs.ado,rd
rd_obs.hlp,rd_obs.hlp,rd
../v/votex.dta,votex.dta,rd
rdatasets.ado,rdatasets.ado,rdatasets
rdatasets.sthlp,rdatasets.sthlp,rdatasets
rdbalance.ado,rdbalance.ado,rdbalance
rdbalance.sthlp,rdbalance.sthlp,rdbalance
../h/hukou_jinan.dta,hukou_jinan.dta,rdbalance
rdci.ado,rdci.ado,rdci
rdci.hlp,rdci.hlp,rdci
rdcii.ado,rdcii.ado,rdci
rdcii.hlp,rdcii.hlp,rdci
rdci_illustrations.do,rdci_illustrations.do,rdci
rdcont.ado,rdcont.ado,rdcont
rdcont.sthlp,rdcont.sthlp,rdcont
rdcont_example.do,rdcont_example.do,rdcont
../t/table_two_final.dta,table_two_final.dta,rdcont
rdcv.ado,rdcv.ado,rdcv
rdcv.sthlp,rdcv.sthlp,rdcv
rdbwdensity.ado,rdbwdensity.ado,rddensity
rdbwdensity.sthlp,rdbwdensity.sthlp,rddensity
rddensity.ado,rddensity.ado,rddensity
rddensity.sthlp,rddensity.sthlp,rddensity
rddensity_fv.mo,rddensity_fv.mo,rddensity
rddensity_h.mo,rddensity_h.mo,rddensity
rddensity_quantile.mo,rddensity_quantile.mo,rddensity
rddensity_rep.mo,rddensity_rep.mo,rddensity
rddensity_unique.mo,rddensity_unique.mo,rddensity
rddensity_senate.dta,rddensity_senate.dta,rddensity
rddensity_fun.do,rddensity_fun.do,rddensity
rddsga.ado,rddsga.ado,rddsga
rddsga.sthlp,rddsga.sthlp,rddsga
rddsga_synth.dta,rddsga_synth.dta,rddsga
rdecompose.ado,rdecompose.ado,rdecompose
rdecompose.sthlp,rdecompose.sthlp,rdecompose
rdesigni.ado,rdesigni.ado,rdesigni
rdesigni.sthlp,rdesigni.sthlp,rdesigni
rdexo.ado,rdexo.ado,rdexo
rdexo.sthlp,rdexo.sthlp,rdexo
../i/ikbw.ado,ikbw.ado,rdexo
../i/ikbw.sthlp,ikbw.sthlp,rdexo
rdiff.ado,rdiff.ado,rdiff
rdiff.sthlp,rdiff.sthlp,rdiff
rdmse.ado,rdmse.ado,rdmse
rdmse.sthlp,rdmse.sthlp,rdmse
../a/altfrdbwselect.ado,altfrdbwselect.ado,rdmse
../a/altrdbwselect.ado,altrdbwselect.ado,rdmse
../a/altrdvce.ado,altrdvce.ado,rdmse
../k/kconst.ado,kconst.ado,rdmse
rdmsef.ado,rdmsef.ado,rdmse
rdmses_cct2014.ado,rdmses_cct2014.ado,rdmse
rdmses.ado,rdmses.ado,rdmse
rdmses2s.ado,rdmses2s.ado,rdmse
rdmses2s.ado,rdmses2s.ado,rdmse
../a/altrdvce.mo,altrdvce.mo,rdmse
../k/kweight.mo,kweight.mo,rdmse
rdvce.mo,rdvce.mo,rdmse
regconst.mo,regconst.mo,rdmse
rdrobust_senate.dta,rdrobust_senate.dta,rdmse
rdpermute.ado,rdpermute.ado,rdpermute
rdpermute.sthlp,rdpermute.sthlp,rdpermute
../l/lee_election.dta,lee_election.dta,rdpermute
../s/sim1.dta,sim1.dta,rdpermute
../s/sim2.dta,sim2.dta,rdpermute
rdpower.ado,rdpower.ado,rdpower
rdpower.sthlp,rdpower.sthlp,rdpower
rdqte.ado,rdqte.ado,rdqte
rdqte.sthlp,rdqte.sthlp,rdqte
rdrobust.ado,rdrobust.ado,rdrobust
rdrobust.sthlp,rdrobust.sthlp,rdrobust
rdbwselect.ado,rdbwselect.ado,rdrobust
rdbwselect.sthlp,rdbwselect.sthlp,rdrobust
rdplot.ado,rdplot.ado,rdrobust
rdplot.sthlp,rdplot.sthlp,rdrobust
rdplot_illustration.do,rdplot_illustration.do,rdrobust
rdbwselect_2014.ado,rdbwselect_2014.ado,rdrobust
rdbwselect_2014.sthlp,rdbwselect_2014.sthlp,rdrobust
rdbwselect_2014_functions.do,rdbwselect_2014_functions.do,rdrobust
rdbwselect_2014_kconst.ado,rdbwselect_2014_kconst.ado,rdrobust
rdrobust_bw.mo,rdrobust_bw.mo,rdrobust
rdrobust_collapse.mo,rdrobust_collapse.mo,rdrobust
rdrobust_functions.do,rdrobust_functions.do,rdrobust
rdrobust_groupid.mo,rdrobust_groupid.mo,rdrobust
rdrobust_illustration.do,rdrobust_illustration.do,rdrobust
rdrobust_kweight.mo,rdrobust_kweight.mo,rdrobust
rdrobust_median.mo,rdrobust_median.mo,rdrobust
rdrobust_res.mo,rdrobust_res.mo,rdrobust
rdrobust_vce.mo,rdrobust_vce.mo,rdrobust
rdbwselect.pdf,rdbwselect.pdf,rdrobust
rdplot.pdf,rdplot.pdf,rdrobust
rdrobust.pdf,rdrobust.pdf,rdrobust
rdrobust_senate.dta,rdrobust_senate.dta,rdrobust
rds.ado,rds.ado,rds
rds.sthlp,rds.sthlp,rds
rds_network.ado,rds_network.ado,rds
rds_toy_example.do,rds_toy_example.do,rds
readlog.ado,readlog.ado,readlog
readlog.hlp,readlog.hlp,readlog
readreplace.ado,readreplace.ado,readreplace
readreplace.sthlp,readreplace.sthlp,readreplace
../c/correctedValues.csv,correctedValues.csv,readreplace
../f/firstEntry.dta,firstEntry.dta,readreplace
../c/correctedValues.dta,correctedValues.dta,readreplace
readshare.ado,readshare.ado,readshare
readshare.sthlp,readshare.sthlp,readshare
../a/addshare.ado,addshare.ado,readshare
../a/addshare.sthlp,addshare.sthlp,readshare
../c/createsharedesc.ado,createsharedesc.ado,readshare
../c/createsharedesc.sthlp,createsharedesc.sthlp,readshare
readwind.ado,readwind.ado,readwind
readwind.sthlp,readwind.sthlp,readwind
readfile.ado,readfile.ado,readwind
../f/fpe.ado,fpe.ado,readwind
roe.xlsx,roe.xlsx,readwind
roe_roa.csv,roe_roa.csv,readwind
realcomimpute.ado,realcomimpute.ado,realcomimpute
realcomimpute.sthlp,realcomimpute.sthlp,realcomimpute
realcomimputeload.ado,realcomimputeload.ado,realcomimpute
realcomimputeload.sthlp,realcomimputeload.sthlp,realcomimpute
recap.ado,recap.ado,recap
recap.hlp,recap.hlp,recap
recast2.ado,recast2.ado,recast2
recast2.hlp,recast2.hlp,recast2
reclink.ado,reclink.ado,reclink
reclink.hlp,reclink.hlp,reclink
recocl.ado,recocl.ado,recocl
recocl.sthlp,recocl.sthlp,recocl
recode2.ado,recode2.ado,recode2
recode2.hlp,recode2.hlp,recode2
recol.ado,recol.ado,recol
recol.sthlp,recol.sthlp,recol
redi.ado,redi.ado,redi
redi.sthlp,redi.sthlp,redi
reffadjustsim.ado,reffadjustsim.ado,reffadjust
reffadjust.sthlp,reffadjust.sthlp,reffadjust
reffadjustsim.sthlp,reffadjustsim.sthlp,reffadjust
reffadjust4nlcom.ado,reffadjust4nlcom.ado,reffadjust
reffadjust4nlcom.sthlp,reffadjust4nlcom.sthlp,reffadjust
reffect.ado,reffect.ado,reffect
reffect.hlp,reffect.hlp,reffect
reformat.ado,reformat.ado,reformat
reformat.hlp,reformat.hlp,reformat
reg2docx.ado,reg2docx.ado,reg2docx
reg2docx.sthlp,reg2docx.sthlp,reg2docx
../s/sum2docx.ado,sum2docx.ado,reg2docx
../s/sum2docx.sthlp,sum2docx.sthlp,reg2docx
reg2hdfe.ado,reg2hdfe.ado,reg2hdfe
reg2hdfe.hlp,reg2hdfe.hlp,reg2hdfe
reg2logit.ado,reg2logit.ado,reg2logit
reg2logit.sthlp,reg2logit.sthlp,reg2logit
reg_sandwich.ado,reg_sandwich.ado,reg_sandwich
reg_sandwich_ttests.mo,reg_sandwich_ttests.mo,reg_sandwich
reg_sandwich.sthlp,reg_sandwich.sthlp,reg_sandwich
../t/test_sandwich.ado,test_sandwich.ado,reg_sandwich
../t/test_sandwich_ftests.mo,test_sandwich_ftests.mo,reg_sandwich
../t/test_sandwich.sthlp,test_sandwich.sthlp,reg_sandwich
reg_ss.ado,reg_ss.ado,reg_ss
reg_ss.sthlp,reg_ss.sthlp,reg_ss
../a/ADH_derived.dta,ADH_derived.dta,reg_ss
regall.ado,regall.ado,regall
regall.sthlp,regall.sthlp,regall
regsets.ado,regsets.ado,regall
regsets.sthlp,regsets.sthlp,regall
reganat.ado,reganat.ado,reganat
reganat.sthlp,reganat.sthlp,reganat
reganat.pdf,reganat.pdf,reganat
regaxis.ado,regaxis.ado,regaxis
regaxis.sthlp,regaxis.sthlp,regaxis
../l/logaxis.ado,logaxis.ado,regaxis
../l/logaxis.sthlp,logaxis.sthlp,regaxis
regcheck.ado,regcheck.ado,regcheck
regcheck.sthlp,regcheck.sthlp,regcheck
regcoef.ado,regcoef.ado,regcoef
regcoef.sthlp,regcoef.sthlp,regcoef
regdis.ado,regdis.ado,regdis
regdis.hlp,regdis.hlp,regdis
regen.ado,regen.ado,regen
regen.hlp,regen.hlp,regen
regfit.ado,regfit.ado,regfit
regfit.sthlp,regfit.sthlp,regfit
reggae_music.ado,reggae_music.ado,reggae_music
reggae_music.sthlp,reggae_music.sthlp,reggae_music
reghdfe.ado,reghdfe.ado,reghdfe
reghdfe.mata,reghdfe.mata,reghdfe
reghdfe3.ado,reghdfe3.ado,reghdfe
reghdfe_p.ado,reghdfe_p.ado,reghdfe
reghdfe3_p.ado,reghdfe3_p.ado,reghdfe
reghdfe5.ado,reghdfe5.ado,reghdfe
reghdfe5_p.ado,reghdfe5_p.ado,reghdfe
reghdfe_estat.ado,reghdfe_estat.ado,reghdfe
reghdfe3_estat.ado,reghdfe3_estat.ado,reghdfe
reghdfe5_estat.ado,reghdfe5_estat.ado,reghdfe
reghdfe_parse.ado,reghdfe_parse.ado,reghdfe
reghdfe5_parse.ado,reghdfe5_parse.ado,reghdfe
reghdfe_footnote.ado,reghdfe_footnote.ado,reghdfe
reghdfe3_footnote.ado,reghdfe3_footnote.ado,reghdfe
reghdfe5_footnote.ado,reghdfe5_footnote.ado,reghdfe
../e/estfe.ado,estfe.ado,reghdfe
reghdfe_header.ado,reghdfe_header.ado,reghdfe
reghdfe5_header.ado,reghdfe5_header.ado,reghdfe
reghdfe5_parse.ado,reghdfe5_parse.ado,reghdfe
reghdfe.sthlp,reghdfe.sthlp,reghdfe
reghdfe3.sthlp,reghdfe3.sthlp,reghdfe
reghdfe5.sthlp,reghdfe5.sthlp,reghdfe
reghdfe.mata,reghdfe.mata,reghdfe
reghdfe_programming.sthlp,reghdfe_programming.sthlp,reghdfe
reghdfejl.ado,reghdfejl.ado,reghdfejl
reghdfejl_p.ado,reghdfejl_p.ado,reghdfejl
reghdfejl_estat.ado,reghdfejl_estat.ado,reghdfejl
reghdfejl_load.ado,reghdfejl_load.ado,reghdfejl
reghdfejl_masker.ado,reghdfejl_masker.ado,reghdfejl
../p/partialhdfejl.ado,partialhdfejl.ado,reghdfejl
reghdfejl.sthlp,reghdfejl.sthlp,reghdfejl
regife.ado,regife.ado,regife
../i/innerregife.ado,innerregife.ado,regife
regife.sthlp,regife.sthlp,regife
regintfe.ado,regintfe.ado,regintfe
regintfe.hlp,regintfe.hlp,regintfe
reglike.ado,reglike.ado,reglike
reglike.hlp,reglike.hlp,reglike
regmain.ado,regmain.ado,regmain
regmain.sthlp,regmain.sthlp,regmain
../_/_snormalreg.ado,_snormalreg.ado,regmain
../_/_ltreg.ado,_ltreg.ado,regmain
../_/_ggevaluator.ado,_ggevaluator.ado,regmain
../_/_gedden.ado,_gedden.ado,regmain
../_/_gtden.ado,_gtden.ado,regmain
../_/_segb2evaluator.ado,_segb2evaluator.ado,regmain
../_/_cauchyevaluator.ado,_cauchyevaluator.ado,regmain
../_/_stden.ado,_stden.ado,regmain
../_/_gedevaluator.ado,_gedevaluator.ado,regmain
../_/_scauchyden.ado,_scauchyden.ado,regmain
../_/_lcauchyevaluator.ado,_lcauchyevaluator.ado,regmain
../_/_lnevaluator.ado,_lnevaluator.ado,regmain
../_/_egb2evaluator.ado,_egb2evaluator.ado,regmain
../_/_lnreg.ado,_lnreg.ado,regmain
../_/_segb2den.ado,_segb2den.ado,regmain
../_/_sgtden.ado,_sgtden.ado,regmain
../_/_laplacereg.ado,_laplacereg.ado,regmain
../_/_scauchyreg.ado,_scauchyreg.ado,regmain
../_/_gtevaluator.ado,_gtevaluator.ado,regmain
../_/_streg.ado,_streg.ado,regmain
../_/_gb2evaluator.ado,_gb2evaluator.ado,regmain
../_/_lcauchyreg.ado,_lcauchyreg.ado,regmain
../_/_sgtreg.ado,_sgtreg.ado,regmain
../_/_laplaceden.ado,_laplaceden.ado,regmain
../_/_segb2reg.ado,_segb2reg.ado,regmain
